term,document_count,percent
neuralgie,3,0.5
müdigkeitssyndrom einschätzung infolge,3,0.5
schneller früher erreicht konzentrationsstörungen,3,0.5
jahren einem progredienten müdigkeitssyndrom,3,0.5
progredienten müdigkeitssyndrom einschätzung,3,0.5
kurzgefasst seiner jungend migräneanfällen,3,0.5
seiner jungend migräneanfällen,3,0.5
jungend migräneanfällen migräne,3,0.5
anhaltenden zervikobrachialgien degenerativer veränderung,3,0.5
beschwerden anhaltenden zervikobrachialgien,3,0.5
beschwerden anhaltenden zervikobrachialgien degenerativer,3,0.5
empfunden verstärkten tinnitus aurium,3,0.5
epicondylitis humeri,3,0.5
jahren bestehende dorsalgien,3,0.5
foramenstenose,3,0.5
konzentrationsstörungen merkfähigkeitsstörungen schlaf,3,0.5
häufig gedrückt zusätzlich konzentrationsstörungen,3,0.5
erschöpfungssymptomen sein,3,0.5
empfunden gefühlsstörungen,3,0.5
konzentrationsstörungen merkfähigkeitsstörungen schlaf durchschlafstörungen,3,0.5
charakter rauschen pfeifen tinnitus,3,0.5
psoriasis arthritis allem finger,3,0.5
verlangsamung merkfähigkeitsstörungen wortfindungsstörung konzentrationsstörungen,3,0.5
störungen,3,0.5
erschöpfungssymptomatik aufgrund,3,0.5
erstdiagnose,3,0.5
arthralgien,3,0.5
dorsalgien bereich ausstrahlung linke,3,0.5
zervikobrachialgien symptomatik jahren,3,0.5
zervikobrachialgien symptomatik jahren zugespitzt,3,0.5
vergleich früher konzentrations merkfähigkeitsstörungen,3,0.5
früher konzentrations merkfähigkeitsstörungen,3,0.5
empfunden gefühlsstörungen bereich,3,0.5
schlaf allem durchschlafstörungen beeinträchtigt,3,0.5
jahren bestehende dorsalgien bereich,3,0.5
erschöpfungssymptomen sein antrieb,3,0.5
tinnitus aurium rechts hoher,3,0.5
migräneanfall,3,0.5
entwickelt depressionen behaftet hinsichtlich,3,0.5
depressionen behaftet hinsichtlich,3,0.5
dorsalgien bereich handle intermittierende,3,0.5
jahren zervikobrachialgien schmerzen,3,0.5
einer depression,3,0.5
einem beidseitigen tinnitus,3,0.5
pfeifton tinnitus nacht,3,0.5
merkfähigkeitsstörungen wortfindungsstörung,3,0.5
migräneattacke beschreibt dann,3,0.5
gehen migräneattacke beschreibt,3,0.5
migränetagen,3,0.5
lebensjahr migräne,3,0.5
sinne eines reizdarmsyndroms,3,0.5
erschöpfung fühle erschöpft,3,0.5
intermittierenden dorsalgien bereich ausstrahlung,3,0.5
jahren verdauungsstörungen,4,0.7
meistens durchschlafstörungen gestört hinsichtlich,4,0.7
jahren einer arthrose finger,4,0.7
einer arthrose finger,4,0.7
diagnose fibromyalgie gestellt,4,0.7
durchschlafstörungen erheblich,4,0.7
schlaf durchschlafstörungen erheblich,4,0.7
schlaf durchschlafstörungen erheblich beeinträchtigt,4,0.7
durchschlafstörungen erheblich beeinträchtigt,4,0.7
dorsalgien allen etagen wirbelsäle,4,0.7
zehn jahren chronischen dorsalgien,4,0.7
geworden schlaf meistens durchschlafstörungen,4,0.7
kopfschmerzen treten woche,4,0.7
sklerose,4,0.7
erschöpfung geführt hätten aktuellen,4,0.7
zustand völliger erschöpfung geführt,4,0.7
einem zustand völliger erschöpfung,4,0.7
keine kraft konzentrations merkfähigkeitsstörungen,4,0.7
lactose,4,0.7
gefühlsstörungen bereich,4,0.7
bestehende dorsalgien,4,0.7
bestehende dorsalgien bereich,4,0.7
gedrückt zusätzlich konzentrationsstörungen merkfähigkeitsstörungen,4,0.7
einer erschöpfungssymptomatik,4,0.7
gedrückt zusätzlich konzentrationsstörungen,4,0.7
zusätzlich konzentrationsstörungen merkfähigkeitsstörungen,4,0.7
ausgeprägte erschöpfungssymptomatik,4,0.7
jahren einer erschöpfungssymptomatik,4,0.7
fibromyalgie jahren,4,0.7
migräneanfällen treten,4,0.7
sowohl einschlafstörungen,4,0.7
anderen zurückhaltend geworden konzentrationsstörungen,4,0.7
erreicht konzentrationsstörungen stimmung,4,0.7
konzentrationsstörungen stimmung,4,0.7
zervikobrachialsyndrom,4,0.7
neuroforamenstenose,4,0.7
bursitis,4,0.7
allem durchschlafstörungen beeinträchtigt,4,0.7
intermittierenden zervikobrachialgien,4,0.7
zervikobrachialgien schmerzen ziehenden,4,0.7
verlangsamung merkfähigkeitsstörungen konzentrationsstörungen,4,0.7
merkfähigkeitsstörungen konzentrationsstörungen einem,4,0.7
merkfähigkeitsstörungen konzentrationsstörungen einem gefühl,4,0.7
merkfähigkeitsstörungen konzentrationsstörungen,4,0.7
kognitiven verlangsamung merkfähigkeitsstörungen konzentrationsstörungen,4,0.7
verlangsamung merkfähigkeitsstörungen konzentrationsstörungen einem,4,0.7
neuropathischen,4,0.7
lupus erythematodes,4,0.7
ausgeprägte erschöpfungszustände deutlicher,4,0.7
konzentrationsstörungen wortfindungsstörungen begleitet dies,4,0.7
schlaf einschlafstörungen gestört hinsichtlich,4,0.7
sein schlaf einschlafstörungen gestört,4,0.7
einschlafstörungen gestört hinsichtlich,4,0.7
dorsalgien bereich ausstrahlung rechte,4,0.7
erschöpfungszustände,4,0.7
erschöpfungszustände deutlicher kognitiver,4,0.7
wortfindungsstörungen begleitet dies ausgeprägter,4,0.7
erschöpfungszustände deutlicher kognitiver einschränkung,4,0.7
wortfindungsstörungen begleitet dies,4,0.7
ausgeprägte erschöpfungszustände deutlicher kognitiver,4,0.7
ausgeprägte erschöpfungszustände,4,0.7
erschöpfungszustände deutlicher,4,0.7
einschränkung form brainfog konzentrationsstörungen,4,0.7
chronischem müdigkeitssyndrom,4,0.7
erschöpfung geführt hätten,4,0.7
völliger erschöpfung geführt hätten,4,0.7
innere unruhe konzentrations merkfähigkeitsstörungen,4,0.7
eines reizdarmsyndroms,4,0.7
restless legs syndrom symptomatik,4,0.7
einem restless legs syndrom,4,0.7
legs syndrom symptomatik,4,0.7
syndrom symptomatik,4,0.7
einem restless legs,4,0.7
einem restless,4,0.7
arten kopfschmerzen,4,0.7
kopfschmerzen überwiegend,4,0.7
rauschen tinnitus nacht vorhanden,4,0.7
tinnitus aurium linksbetont charakter,4,0.7
tinnitus aurium linksbetont,4,0.7
rauschen tinnitus nacht,4,0.7
plantarfasziitis,4,0.7
rheumatologe,4,0.7
keine gewichtsabnahme reizdarmsyndrom,4,0.7
arthrose diagnostiziert,4,0.7
fatigue syndrom,4,0.7
gedrückt schlaf durchschlafstörungen gestört,4,0.7
begleitend zusammenhang erwähnt kopfschmerzen,4,0.7
zwanzig jahren zervikobrachialgien,4,0.7
zusammenhang erwähnt kopfschmerzen,4,0.7
erwähnt kopfschmerzen,4,0.7
erwähnt kopfschmerzen anfang,4,0.7
zusammenhang erwähnt kopfschmerzen anfang,4,0.7
erwähnt kopfschmerzen anfang zervikobrachialgien,4,0.7
aufnahmegespräch jahren zunehmende erschöpfungssymptomatik,4,0.7
charakter rauschen tinnitus,4,0.7
polyarthritis,4,0.7
polyarthralgien,4,0.7
fructose,4,0.7
charakter hohen pfeifen tinnitus,4,0.7
konzentrations merkfähigkeitsstörungen innere,4,0.7
kopfschmerzen woche,4,0.7
gewichtsabnahme reizdarmsyndrom,4,0.7
keine gewichtsabnahme reizdarmsyndrom vermutet,4,0.7
gewichtsabnahme reizdarmsyndrom vermutet,4,0.7
kopfschmerzen form migräne,4,0.7
chronischen kopfschmerzen form,4,0.7
chronischen kopfschmerzen form migräne,4,0.7
spannungskopfschmerzen auftreten,4,0.7
form migräne,4,0.7
form migräne spannungskopfschmerzen,4,0.7
form migräne spannungskopfschmerzen auftreten,4,0.7
kopfschmerzen form migräne spannungskopfschmerzen,4,0.7
jahren chronischen kopfschmerzen form,4,0.7
kopfschmerzen form,4,0.7
migräne spannungskopfschmerzen auftreten,4,0.7
osteopathie,4,0.7
blockaden spannungskopfschmerzen,4,0.7
tachykardien,4,0.7
merkfähigkeitsstörungen phasen erhöhter,4,0.7
anhaltender müdigkeitssymptomatik ausgeprägtes erschöpfungsgefühl,4,0.7
ausgeprägten konzentrations merkfähigkeitsstörungen,4,0.7
hohen pfeifen tinnitus,4,0.7
merkfähigkeitsstörungen phasen,4,0.7
konzentrations merkfähigkeitsstörungen phasen,4,0.7
reizlose,4,0.7
reizlose narbe,4,0.7
dorsalgien bereich nacken,4,0.7
dorsalgien bereich nacken schulterbereich,4,0.7
konzentrations merkfähigkeitsstörungen phasen erhöhter,4,0.7
merkfähigkeitsstörungen phasen erhöhter beanspruchung,4,0.7
bestehenden tinnitus,4,0.7
erschöpfung verminderter,4,0.7
einem chronischen müdigkeitssyndrom,4,0.7
jahren einem chronischen müdigkeitssyndrom,4,0.7
darmstörungen,4,0.7
merkfähigkeitsstörungen innere,4,0.7
merkfähigkeitsstörungen innere unruhe,4,0.7
konzentrations merkfähigkeitsstörungen innere unruhe,4,0.7
erschöpfung verminderter körperlicher belastbarkeit,4,0.7
erschöpfung verminderter körperlicher,4,0.7
zehn jahren einem tinnitus,4,0.7
jahren migräne aura,4,0.7
rheumatologische abklärung,4,0.7
zervikobrachialgien degenerativer,4,0.7
zervikobrachialgien degenerativer veränderung,4,0.7
migräneanfällen migräne tage monat,4,0.7
häufige kopfschmerzen,4,0.7
migräneanfällen migräne tage,4,0.7
einschließlich einer rheumatologischen,4,0.7
drückenden kopfschmerzen,4,0.7
einem jahr erschöpfungssymptomatik,4,0.7
aufnahmegespräch einem jahr erschöpfungssymptomatik,4,0.7
einschließlich einer rheumatologischen abklärung,4,0.7
verdachtsdiagnose einer fibromyalgie,4,0.7
vorher erreicht konzentrationsstörungen,4,0.7
gestellt entzündlich rheumatische erkrankung,4,0.7
gestellt entzündlich rheumatische,4,0.7
rheumatologischen abklärung verdachtsdiagnose,4,0.7
fibromyalgie gestellt entzündlich,4,0.7
erfolgt einschließlich einer rheumatologischen,4,0.7
entzündlich rheumatische erkrankung ausgeschlossen,4,0.7
einer rheumatologischen abklärung,4,0.7
zunehmende erschöpfungssymptomatik gefühl langsam,4,0.7
rheumatische erkrankung ausgeschlossen konnte,4,0.7
abklärung verdachtsdiagnose einer,4,0.7
abklärung verdachtsdiagnose,4,0.7
einer rheumatologischen abklärung verdachtsdiagnose,4,0.7
rheumatische erkrankung ausgeschlossen,4,0.7
rheumatologischen abklärung,4,0.7
ostechondrose,4,0.7
gefasst jahren einer arthrose,4,0.7
tinnitus aurium rechtsbetont,4,0.7
einer migräne,4,0.7
somatischer beschwerden chronischen dorsalgien,4,0.7
schneller vorher erreicht konzentrationsstörungen,4,0.7
jahren schleichend zunehmende erschöpfungssymptomatik,4,0.7
verdachtsdiagnose einer fibromyalgie gestellt,4,0.7
einer fibromyalgie gestellt entzündlich,4,0.7
fibromyalgie gestellt entzündlich rheumatische,4,0.7
abklärung verdachtsdiagnose einer fibromyalgie,4,0.7
rheumatologischen abklärung verdachtsdiagnose einer,4,0.7
aufnahme erschöpfungszustand hier ausgeprägte,4,0.7
grund stationären aufnahme erschöpfungszustand,4,0.7
erschöpfungszustand hier ausgeprägte überforderung,4,0.7
erschöpfungszustand hier ausgeprägte,4,0.7
erschöpfungszustand hier,4,0.7
aufnahme erschöpfungszustand hier,4,0.7
stationären aufnahme erschöpfungszustand hier,4,0.7
jahren kopfschmerzen zwei kopfschmerzarten,4,0.7
migräne betrifft,4,0.7
kopfschmerzarten auftreten kopfschmerzen beginnt,4,0.7
arthrose finger,4,0.7
intermittierenden dorsalgien bereich,4,0.7
jahren dorsalgien bereich handle,4,0.7
stenose,4,0.7
dorsalgien bereich jahren,4,0.7
dorsalgien bereich jahren verschlechtert,4,0.7
charakter hoher pfeifton tinnitus,4,0.7
hoher pfeifton tinnitus,4,0.7
übelkeit schwindel,4,0.7
schmerzbedingten durchschlafstörungen gestört,4,0.7
schmerzbedingten durchschlafstörungen,4,0.7
epicondylitis,4,0.7
lumbalsyndrom,5,0.8
schlaf ausgeprägten durchschlafstörungen gestört,5,0.8
tinnitus aurium beidseitig charakter,5,0.8
jahren tinnitus aurium beidseitig,5,0.8
einer polymyalgia rheumatica,5,0.8
vielen jahren zunehmende erschöpfungssymptomatik,5,0.8
pfeifton tinnitus,5,0.8
einer polymyalgia,5,0.8
dorsalgien bereich handle,5,0.8
tinnitus aurium beidseitig,5,0.8
intermittierenden dorsalgien,5,0.8
zunehmende erschöpfungssymptomatik gefühl,5,0.8
erheblich durchschlafstörungen gestört,5,0.8
schlaf erheblich durchschlafstörungen gestört,5,0.8
jahren einer arthrose,5,0.8
merkfähigkeitsstörungen schlaf erheblich durchschlafstörungen,5,0.8
schleichend zunehmende erschöpfungssymptomatik gefühl,5,0.8
aufnahme erschöpfungszustand,5,0.8
auftreten kopfschmerzen beginnt,5,0.8
zervikobrachialgien verbunden waren,5,0.8
anfang zervikobrachialgien verbunden waren,5,0.8
anfang zervikobrachialgien verbunden,5,0.8
konzentrations merkfähigkeitsstörungen beziehungen anderen,5,0.8
diagnostik zunge pulse diagnose,5,0.8
merkfähigkeitsstörungen beziehungen,5,0.8
kopfschmerzen anfang,5,0.8
sjögren syndrom,5,0.8
zurückhaltender geworden konzentrations merkfähigkeitsstörungen,5,0.8
verdachtsdiagnose,5,0.8
einer rheumatologischen,5,0.8
schleichend zunehmende erschöpfungssymptomatik,5,0.8
verdachtsdiagnose einer,5,0.8
tinnitus aurium charakter hohes,5,0.8
pulse diagnose,5,0.8
durchschlafstörungen appetit normal,5,0.8
anamnese durchschlafstörungen appetit normal,5,0.8
kopfschmerzen anfang zervikobrachialgien verbunden,5,0.8
depression hinsichtlich somatischer beschwerden,5,0.8
depression hinsichtlich somatischer,5,0.8
depression hinsichtlich,5,0.8
stehen chronisches müdigkeitssyndrom chronische,5,0.8
durchschlafstörungen morgens,5,0.8
müdigkeitssyndrom chronische,5,0.8
chronisches müdigkeitssyndrom chronische schmerzproblematik,5,0.8
zusätzlich konzentrationsstörungen,5,0.8
tinnitus aurium links charakter,5,0.8
erschöpfungssymptomatik symptomatik,5,0.8
kopfschmerzen anfang zervikobrachialgien,5,0.8
müdigkeitssyndrom chronische schmerzproblematik,5,0.8
chronisches müdigkeitssyndrom chronische,5,0.8
zustand völliger erschöpfung,5,0.8
unruhe konzentrations merkfähigkeitsstörungen,5,0.8
sein schlaf einschlafstörungen,5,0.8
schlaf einschlafstörungen gestört,5,0.8
kraft konzentrations merkfähigkeitsstörungen,5,0.8
bestehende kopfschmerzen,5,0.8
diagnosen,5,0.8
erschöpfung geführt,5,0.8
völliger erschöpfung geführt,5,0.8
arterielle hypertonie,5,0.8
ausgeprägte durchschlafstörungen,5,0.8
merkfähigkeitsstörungen beziehungen anderen,5,0.8
konzentrations merkfähigkeitsstörungen beziehungen,5,0.8
merkfähigkeitsstörungen beziehungen anderen etwas,5,0.8
reizdarmsyndrom vermutet hinaus,5,0.8
beidseitigen tinnitus,5,0.8
erschöpfungssymptomen ursächlich hierfür,5,0.8
schlaf durchschlafstörungen gestört hinaus,5,0.8
jahren kopfschmerzen zwei,5,0.8
jahren zunehmende erschöpfungssymptomatik hier,5,0.8
anfang zervikobrachialgien,5,0.8
zervikobrachialgien verbunden,5,0.8
nacken schulter verspannung spannungskopfschmerzen,5,0.8
schulter verspannung spannungskopfschmerzen,5,0.8
hinsichtlich somatischer beschwerden verdauungsstörungen,5,0.8
kopfschmerzen spannungstyp treten,5,0.8
chronischen kopfschmerzen,5,0.8
jahren chronischen kopfschmerzen,5,0.8
gedrückt schlaf durchschlafstörungen,5,0.8
pfeifen tinnitus vorhanden,5,0.8
dermatitis,5,0.8
chronischen dorsalgien allen etagen,5,0.8
dorsalgien allen etagen,5,0.8
schwindelsymptomatik,5,0.8
stationären aufnahme erschöpfungszustand,5,0.8
jungend migräneanfällen,5,0.8
erschöpfungssymptomen ursächlich,5,0.8
erschöpfungssymptomen ursächlich hierfür überlastungssituation,5,0.8
zunge pulse diagnose,5,0.8
merkfähigkeitsstörungen schlaf allem durchschlafstörungen,5,0.8
gelenkbeschwerden rahmen einer psoriasis,5,0.8
rahmen einer psoriasis arthritis,5,0.8
einer psoriasis arthritis allem,5,0.8
psoriasis arthritis allem,5,0.8
einer psoriasis arthritis,5,0.8
schlaf ausgeprägten durchschlafstörungen,5,0.8
durchschlafstörungen beeinträchtigt hinsichtlich,5,0.8
parese diagnostik zunge pulse,5,0.8
anhaltenden zervikobrachialgien,5,0.8
zwanzig jahren dorsalgien bereich,5,0.8
endometriose,5,0.8
konzentrationsstörungen schlaf durchschlafstörungen gestört,5,0.8
häufigen kopfschmerzen,5,0.8
migräneanfällen migräne,5,0.8
zwanzig jahren dorsalgien,5,0.8
erholsam durchschlafstörungen gestört hinsichtlich,5,0.8
gefühl erschöpfung,5,0.8
gürtelrose,5,0.8
diagnose einer fibromyalgie gestellt,5,0.8
treten migräneanfälle,5,0.8
jahren spannungskopfschmerzen,5,0.8
reizdarmsyndroms,6,1.0
erschöpfungssymptomatik gefühl langsam keine,6,1.0
konzentrationsstörungen wortfindungsstörungen begleitet,6,1.0
migräneattacken,6,1.0
chronisches syndrom,6,1.0
diagnose einer fibromyalgie,6,1.0
anamnese durchschlafstörungen appetit,6,1.0
einer parese diagnostik zunge,6,1.0
durchschlafstörungen appetit,6,1.0
form brainfog konzentrationsstörungen wortfindungsstörungen,6,1.0
brainfog konzentrationsstörungen wortfindungsstörungen begleitet,6,1.0
brainfog konzentrationsstörungen wortfindungsstörungen,6,1.0
kopfschmerzen kopfschmerzen,6,1.0
konzentrationsstörungen wortfindungsstörungen,6,1.0
schlaf allem durchschlafstörungen gestört,6,1.0
migräneattacke,6,1.0
allem durchschlafstörungen gestört,6,1.0
ausgeprägten durchschlafstörungen gestört,6,1.0
geworden sein schlaf durchschlafstörungen,6,1.0
tinnitus aurium links,6,1.0
merkfähigkeitsstörungen schlaf erheblich,6,1.0
jahren morbus,6,1.0
vegetative anamnese durchschlafstörungen appetit,6,1.0
vegetative anamnese durchschlafstörungen,6,1.0
parese diagnostik,6,1.0
arthritis allem,6,1.0
diagnose fibromyalgie,6,1.0
einer psoriasis,6,1.0
charakter pfeifen tinnitus,6,1.0
reizdarmsyndrom vermutet energie kraft,6,1.0
etwas zurückhaltend geworden konzentrationsstörungen,6,1.0
reizdarmsyndrom vermutet energie,6,1.0
verspannung spannungskopfschmerzen,6,1.0
morbus crohn,6,1.0
sensibilitätsstörungen,6,1.0
tinnitus unterschiedlicher,6,1.0
entzündlich rheumatische erkrankung,6,1.0
rheumatische,6,1.0
beschwerden jahren chronischen dorsalgien,6,1.0
konzentrations merkfähigkeitsstörungen stimmung schwankend,6,1.0
zunehmende erschöpfungssymptomatik hier,6,1.0
defizit sinne einer parese,6,1.0
zunehmende erschöpfungssymptomatik hier ausgeprägte,6,1.0
rheumatische erkrankung,6,1.0
entzündlich rheumatische,6,1.0
form brainfog konzentrationsstörungen,6,1.0
völliger erschöpfung,6,1.0
degeneratives syndrom,6,1.0
fingerpolyarthrose,6,1.0
erschöpfungssymptomatik gefühl langsam,6,1.0
zwei kopfschmerzarten auftreten kopfschmerzen,6,1.0
kopfschmerzen beginnt,6,1.0
sinne einer parese diagnostik,6,1.0
sinusitis,6,1.0
müdigkeitssymptomatik ausgeprägtes erschöpfungsgefühl belastungsgrenze,6,1.0
jahr diagnose,6,1.0
beschwerden chronischen dorsalgien,6,1.0
einer arthrose,6,1.0
konzentrations merkfähigkeitsstörungen schlaf erheblich,6,1.0
jahr erschöpfungssymptomatik erschöpft,6,1.0
rahmen einer psoriasis,6,1.0
müdigkeitssymptomatik ausgeprägtes erschöpfungsgefühl,6,1.0
konzentrationsstörungen merkfähigkeitsstörungen,6,1.0
jahr erschöpfungssymptomatik erschöpft fühle,6,1.0
dorsalgien bereich ausstrahlung beinen,6,1.0
zehn jahren dorsalgien bereich,6,1.0
zehn jahren dorsalgien,6,1.0
sinne einer parese,6,1.0
anamnese durchschlafstörungen,6,1.0
parese,6,1.0
einer parese,6,1.0
einer parese diagnostik,6,1.0
parese diagnostik zunge,6,1.0
tinnitus vorhanden,6,1.0
konzentrationsstörungen schlaf durchschlafstörungen,6,1.0
müdigkeitssyndroms,6,1.0
geworden konzentrationsstörungen schlaf durchschlafstörungen,6,1.0
zurückhaltend geworden konzentrationsstörungen schlaf,6,1.0
somatischer beschwerden verdauungsstörungen,6,1.0
borreliose,6,1.0
rahmen einer fibromyalgie,6,1.0
rheumatologische,6,1.0
neuropathie,6,1.0
störung,6,1.0
merkfähigkeitsstörungen stimmung schwankend,6,1.0
coxarthrose,7,1.2
zwei kopfschmerzarten,7,1.2
kopfschmerzarten auftreten kopfschmerzen,7,1.2
konzentrations merkfähigkeitsstörungen schlaf allem,7,1.2
konzentrations merkfähigkeitsstörungen sein schlaf,7,1.2
wortfindungsstörungen begleitet,7,1.2
kognitiven verlangsamung merkfähigkeitsstörungen,7,1.2
brainfog konzentrationsstörungen,7,1.2
kopfschmerzen zwei kopfschmerzarten auftreten,7,1.2
zwei kopfschmerzarten auftreten,7,1.2
kopfschmerzen zwei kopfschmerzarten,7,1.2
schlaf einschlafstörungen,7,1.2
ängste entwickelt depressionen behaftet,7,1.2
jahren ängste entwickelt depressionen,7,1.2
einer kognitiven verlangsamung merkfähigkeitsstörungen,7,1.2
entwickelt depressionen,7,1.2
entwickelt depressionen behaftet,7,1.2
depressionen behaftet,7,1.2
psoriasis arthritis,7,1.2
rheumatoide,7,1.2
chronischen müdigkeitssyndrom,7,1.2
erschöpfungssymptomatik gefühl,7,1.2
ängste entwickelt depressionen,7,1.2
gefühlsstörungen,7,1.2
beschwerden verdauungsstörungen,7,1.2
merkfähigkeitsstörungen schlaf allem,7,1.2
konzentrations merkfähigkeitsstörungen sein,7,1.2
verlangsamung merkfähigkeitsstörungen,7,1.2
migräne spannungskopfschmerzen,7,1.2
erschöpfungssymptomatik hier,7,1.2
erschöpfungssymptomatik hier ausgeprägte,7,1.2
geworden konzentrationsstörungen schlaf,7,1.2
migräne tage monat,7,1.2
migräne tage,7,1.2
einem tinnitus aurium beidseits,7,1.2
polyarthrose,7,1.2
schlaf genug erholsam durchschlafstörungen,7,1.2
einschlafstörungen gestört,7,1.2
erreicht konzentrationsstörungen,7,1.2
colitis ulcerosa,7,1.2
gastritis,7,1.2
konzentrations gedächtnisstörungen,7,1.2
jahren chronischen dorsalgien bereich,7,1.2
koxarthrose,7,1.2
erschöpfungssymptomatik hier ausgeprägte überforderung,7,1.2
neurodermitis,7,1.2
rheumatoide arthritis,7,1.2
rheumatologen,7,1.2
gerecht können konzentrations merkfähigkeitsstörungen,7,1.2
erheblich durchschlafstörungen,7,1.2
schlaf erheblich durchschlafstörungen,7,1.2
spondylarthrose,8,1.4
merkfähigkeitsstörungen schnell überreiz,8,1.4
erreicht konzentrations merkfähigkeitsstörungen schnell,8,1.4
merkfähigkeitsstörungen schnell überreiz innere,8,1.4
konzentrations merkfähigkeitsstörungen schnell,8,1.4
schlaf meistens durchschlafstörungen gestört,8,1.4
jahren migräne,8,1.4
meistens durchschlafstörungen gestört,8,1.4
chronischen dorsalgien bereich,8,1.4
kopfschmerz,8,1.4
konzentrationsstörungen schlaf,8,1.4
lumbalgien,8,1.4
skoliose,8,1.4
jahren erschöpfungssymptomatik,8,1.4
diabetes,8,1.4
diabetes mellitus,8,1.4
colitis,8,1.4
erschöpfungsgefühl belastungsgrenze schneller,8,1.4
jahren zervikobrachialgien symptomatik,8,1.4
kopfschmerzarten auftreten,8,1.4
seelisch schlaf durchschlafstörungen gestört,8,1.4
seelisch schlaf durchschlafstörungen,8,1.4
körperlich seelisch schlaf durchschlafstörungen,8,1.4
erschöpfungsgefühl belastungsgrenze schneller erreicht,8,1.4
treten kopfschmerzen,8,1.4
jahren tinnitus aurium beidseits,8,1.4
meistens durchschlafstörungen,8,1.4
schlaf meistens durchschlafstörungen,8,1.4
konzentrations merkfähigkeitsstörungen schnell überreiz,8,1.4
rheumatologischen,8,1.4
erschöpfungsgefühl belastungsgrenze,8,1.4
ausgeprägtes erschöpfungsgefühl belastungsgrenze schneller,8,1.4
jahr erschöpfungssymptomatik,8,1.4
ausgeprägtes erschöpfungsgefühl belastungsgrenze,8,1.4
merkfähigkeitsstörungen schnell,8,1.4
hypertonie,8,1.4
konzentrations merkfähigkeitsstörungen stimmung,9,1.5
merkfähigkeitsstörungen stimmung,9,1.5
gedächtnisstörungen,9,1.5
merkfähigkeitsstörungen sein,9,1.5
einer fibromyalgie gestellt,9,1.5
zervikobrachialgien symptomatik,9,1.5
polymyalgia rheumatica,9,1.5
jahren dorsalgien bereich ausstrahlung,9,1.5
polymyalgia,9,1.5
hinaus verdauungsstörungen,9,1.5
erholsam durchschlafstörungen gestört,9,1.5
genug erholsam durchschlafstörungen gestört,9,1.5
schlaf durchschlafstörungen beeinträchtigt,9,1.5
schlaf allem durchschlafstörungen,9,1.5
merkfähigkeitsstörungen sein schlaf,9,1.5
jahren erschöpfungssymptomen,9,1.5
chronischen dorsalgien allen abschnitten,9,1.5
dorsalgien allen abschnitten wirbelsäle,9,1.5
kopfschmerzen treten,9,1.5
zervikobrachialgien schmerzen,9,1.5
impingement,9,1.5
charakter hohes pfeifen tinnitus,9,1.5
impingement syndrom,9,1.5
rauschen tinnitus,9,1.5
tinnitus aurium rechts,9,1.5
migräne aura,9,1.5
können konzentrations merkfähigkeitsstörungen,9,1.5
kopfschmerzen spannungstyp,9,1.5
hohes pfeifen tinnitus nacht,9,1.5
ausgeprägtes erschöpfungsgefühl,10,1.7
durchschlafstörungen gestört hinaus,10,1.7
legs syndrom,10,1.7
kopfschmerzarten,10,1.7
restless legs syndrom,10,1.7
sehstörungen,10,1.7
einem tinnitus aurium charakter,10,1.7
rheumatica,10,1.7
jahren chronischen dorsalgien allen,10,1.7
erschöpfungssyndrom,10,1.7
zurückhaltend geworden konzentrationsstörungen,10,1.7
dorsalgien fast allen abschnitten,10,1.7
genug erholsam durchschlafstörungen,10,1.7
hohes pfeifen tinnitus,10,1.7
bronchitis,10,1.7
konzentrationsstörungen einem gefühl geistiger,10,1.7
dorsalgien allen abschnitten,10,1.7
